open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1704067200000,0.089580,0.090090,0.089540,0.089900,104519264,1704070799999,9394186.358170,19340,50427184,4532088.135890,0
1704070800000,0.089900,0.090330,0.089580,0.090200,91167722,1704074399999,8207277.720860,18944,46077141,4148186.802960,0
1704074400000,0.090200,0.090270,0.089800,0.089860,64693872,1704077999999,5826549.547610,15970,31946797,2877508.832730,0
1704078000000,0.089870,0.089990,0.089070,0.089280,100591083,1704081599999,9002921.721770,17831,47238387,4227142.304410,0
1704081600000,0.089290,0.089470,0.088520,0.089170,172782165,1704085199999,15367912.243290,28463,82076542,7300362.346570,0
1704085200000,0.089170,0.089480,0.088920,0.089070,70164596,1704088799999,6261666.035780,16363,31283444,2791836.240510,0
1704088800000,0.089060,0.089580,0.088950,0.089540,56008833,1704092399999,4998037.595640,11439,27225676,2429655.236260,0
1704092400000,0.089540,0.089820,0.089480,0.089720,64059789,1704095999999,5742788.194410,12564,32315083,2897091.947480,0
1704096000000,0.089710,0.089870,0.089500,0.089630,57300508,1704099599999,5137744.815470,10544,32127205,2880275.265290,0
1704099600000,0.089640,0.089890,0.089480,0.089830,51425497,1704103199999,4613392.324250,10076,28147077,2525125.876320,0
1704103200000,0.089820,0.090190,0.089750,0.090080,63074281,1704106799999,5673881.899910,12874,34986523,3146971.877920,0
1704106800000,0.090080,0.090210,0.089790,0.090020,66979714,1704110399999,6029691.895920,12784,38206961,3439562.608740,0
1704110400000,0.090030,0.090570,0.090030,0.090290,87164036,1704113999999,7874656.053200,15045,41660827,3763260.164240,0
1704114000000,0.090290,0.090650,0.090110,0.090590,61425439,1704117599999,5554476.424530,12398,31384687,2838402.541700,0
1704117600000,0.090580,0.090660,0.090250,0.090650,70115412,1704121199999,6343179.899070,14701,33314117,3013476.890650,0
1704121200000,0.090650,0.091290,0.090630,0.091140,173775891,1704124799999,15811645.498290,25988,82286377,7488480.536440,0
1704124800000,0.091140,0.091420,0.090740,0.091200,140627311,1704128399999,12817524.250120,22480,66432014,6055310.671970,0
1704128400000,0.091190,0.091350,0.091080,0.091300,61960292,1704131999999,5652721.680810,14401,29530382,2694036.605780,0
1704132000000,0.091300,0.092000,0.091280,0.091360,161579026,1704135599999,14807791.896650,27349,90639220,8306852.300350,0
1704135600000,0.091360,0.091980,0.091300,0.091910,87578498,1704139199999,8025263.419650,17577,42270020,3873094.092280,0
