open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1704067200000,3.6367000,3.6914000,3.6303000,3.6912000,1163522,1704070799999,4261477.1790000,32838,609942,2234111.0670000,0
1704070800000,3.6901000,3.7813000,3.6738000,3.7403000,2060990,1704074399999,7703732.9037000,48160,1045762,3909482.9130000,0
1704074400000,3.7403000,3.7446000,3.6301000,3.6534000,1425186,1704077999999,5250888.8766000,34860,559193,2060129.3144000,0
1704078000000,3.6532000,3.6588000,3.5479000,3.5745000,2031731,1704081599999,7299782.8484000,45890,863507,3103216.4777000,0
1704081600000,3.5744000,3.6026000,3.5250000,3.5756000,1577279,1704085199999,5615726.9069000,41071,758517,2703481.2160000,0
1704085200000,3.5757000,3.6054000,3.5562000,3.5657000,809179,1704088799999,2898940.6755000,23860,390883,1400948.5908000,0
1704088800000,3.5658000,3.6236000,3.5621000,3.6117000,838456,1704092399999,3015279.9621000,20890,395113,1421019.8252000,0
1704092400000,3.6112000,3.6112000,3.5692000,3.5848000,556775,1704095999999,1997042.5700000,15340,231690,830887.5998000,0
1704096000000,3.5846000,3.5893000,3.5616000,3.5807000,513444,1704099599999,1835434.1566000,13919,240446,859680.5647000,0
1704099600000,3.5804000,3.5874000,3.5456000,3.5762000,720439,1704103199999,2567693.7126000,19126,326808,1165328.7480000,0
1704103200000,3.5756000,3.5920000,3.5515000,3.5647000,751953,1704106799999,2685581.1345000,17611,360500,1287512.9220000,0
1704106800000,3.5648000,3.5781000,3.5349000,3.5633000,696934,1704110399999,2475301.7757000,17111,337425,1198808.3717000,0
1704110400000,3.5634000,3.5735000,3.5350000,3.5410000,696336,1704113999999,2473131.2252000,16606,329081,1169005.0859000,0
1704114000000,3.5409000,3.5780000,3.5203000,3.5724000,1145250,1704117599999,4064582.0021000,23732,604518,2146278.9318000,0
1704117600000,3.5721000,3.5721000,3.4864000,3.5192000,2215771,1704121199999,7794612.5838000,49401,867539,3054463.3953000,0
1704121200000,3.5193000,3.5455000,3.5100000,3.5400000,915807,1704124799999,3230132.1692000,23345,405384,1430058.8958000,0
1704124800000,3.5401000,3.5631000,3.5033000,3.5080000,1034879,1704128399999,3653258.0319000,25366,436111,1540484.7616000,0
1704128400000,3.5080000,3.5362000,3.4949000,3.5354000,647728,1704131999999,2278711.3485000,16391,323779,1139582.8314000,0
1704132000000,3.5354000,3.5788000,3.5274000,3.5497000,1023862,1704135599999,3642667.7020000,24075,468174,1665737.3823000,0
1704135600000,3.5498000,3.6030000,3.5461000,3.6008000,920453,1704139199999,3295905.4334000,22617,514112,1840761.7631000,0
1704139200000,3.6008000,3.6258000,3.5855000,3.5914000,1579209,1704142799999,5696768.5132000,30018,732813,2644146.2366000,0
1704142800000,3.5914000,3.6072000,3.5601000,3.6035000,900520,1704146399999,3226356.6399000,19624,437248,1567136.6189000,0
1704146400000,3.6034000,3.6409000,3.5776000,3.6379000,872888,1704149999999,3154083.1709000,19292,463211,1674424.7903000,0
1704150000000,3.6379000,3.6398000,3.5946000,3.6196000,1298787,1704153599999,4697714.2497000,24937,577556,2089413.1791000,0
1704153600000,3.6196000,3.6700000,3.5863000,3.6549000,2082740,1704157199999,7559189.8213000,42393,1011543,3672730.7928000,0
1704157200000,3.6548000,3.6950000,3.6166000,3.6891000,1628735,1704160799999,5965078.5931000,33212,791896,2901226.8461000,0
1704160800000,3.6888000,3.7899000,3.6750000,3.7523000,2966453,1704164399999,11098998.9606000,51221,1560149,5835870.7338000,0
1704164400000,3.7531000,3.7874000,3.7058000,3.7815000,1751938,1704167999999,6544017.4689000,34691,892515,3336014.4687000,0
1704168000000,3.7807000,3.7990000,3.7300000,3.7460000,1429408,1704171599999,5371807.0571000,31636,574412,2159720.3608000,0
1704171600000,3.7463000,3.7800000,3.7251000,3.7701000,1231894,1704175199999,4621024.9551000,29977,613744,2303625.8989000,0
1704175200000,3.7702000,3.8205000,3.7424000,3.8050000,1389082,1704178799999,5253954.4057000,33094,681562,2578743.9653000,0
1704178800000,3.8050000,3.8343000,3.7726000,3.8084000,2150862,1704182399999,8191776.2724000,50485,1001989,3817258.7784000,0
1704182400000,3.8093000,3.8383000,3.7594000,3.7789000,1923362,1704185999999,7299212.3462000,46707,904879,3434982.6069000,0
1704186000000,3.7790000,3.9250000,3.7643000,3.8971000,3083822,1704189599999,11843757.3819000,68582,1666543,6405058.4192000,0
1704189600000,3.8982000,3.9161000,3.7460000,3.7762000,3114236,1704193199999,11881712.4519000,69573,1281635,4893601.4703000,0
1704193200000,3.7756000,3.7962000,3.7109000,3.7421000,1836516,1704196799999,6879923.3048000,41214,769558,2884567.8972000,0
