open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1755043200000,1.0592000,1.1408000,1.0416000,1.1197000,198076011,1755129599999,215612847.5747000,823896,99931140,108841040.9186000,0
