open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1654041600000,1941.68,1972.77,1758.52,1817.10,3499271.987,1654127999999,6601368863.36227,3352330,1713993.383,3234941110.05324,0
1654128000000,1817.16,1852.99,1780.48,1833.37,2390879.573,1654214399999,4344141365.88604,2532259,1196336.173,2174173274.03294,0
1654214400000,1833.37,1843.33,1733.01,1774.15,2363750.458,1654300799999,4201383506.66514,2551203,1171239.375,2082170861.43723,0
1654300800000,1774.16,1815.48,1747.45,1803.71,1318917.819,1654387199999,2339470640.78652,1493088,662240.765,1175084451.89273,0
1654387200000,1803.70,1830.00,1772.19,1805.39,1432385.263,1654473599999,2579985158.45067,1629794,728319.595,1312140766.19626,0
1654473600000,1805.40,1919.33,1803.52,1859.11,2917516.330,1654559999999,5476426770.55326,2889524,1482272.261,2782335280.65961,0
1654560000000,1859.10,1875.00,1722.00,1812.61,4087315.102,1654646399999,7291656503.16585,3844005,2015862.966,3597552602.97118,0
1654646400000,1812.62,1840.13,1763.87,1791.02,2628755.953,1654732799999,4737579638.63843,2724564,1308576.539,2358444918.51021,0
1654732800000,1791.01,1832.70,1776.32,1788.03,1839669.689,1654819199999,3309798407.29703,2003405,912080.293,1641301492.16549,0
1654819200000,1788.03,1803.82,1650.00,1661.95,3608897.284,1654905599999,6228607832.37609,3277219,1723686.687,2976360797.38985,0
1654905600000,1661.95,1680.97,1498.93,1532.19,4960438.976,1654991999999,7778168198.17592,4297898,2406042.343,3770110965.49678,0
1654992000000,1532.19,1548.81,1421.00,1434.35,6016472.456,1655078399999,8893071858.23435,4851150,3036537.051,4489708234.12270,0
1655078400000,1434.35,1454.58,1162.00,1209.04,17351785.758,1655164799999,21941467145.70480,11630101,8787860.700,11113632493.26984,0
1655164800000,1209.03,1268.90,1073.00,1208.32,12336657.753,1655251199999,14657104013.43293,8775174,6297508.146,7485227799.62697,0
1655251200000,1208.32,1249.40,1012.42,1236.49,15639610.636,1655337599999,17507842534.93348,10548450,7903728.747,8851220865.75608,0
1655337600000,1236.48,1257.29,1050.51,1067.77,8764835.417,1655423999999,9948262782.32809,6176649,4399921.717,4995515873.39514,0
1655424000000,1067.77,1118.00,1050.00,1085.99,6582676.581,1655510399999,7160320740.43790,4572098,3315875.017,3607499942.58969,0
1655510400000,1085.99,1097.00,878.04,994.09,11387513.195,1655596799999,11140422450.60394,7103302,5692310.222,5568307283.08668,0
1655596800000,994.09,1162.98,935.50,1127.88,10406484.218,1655683199999,10737479691.15422,6781694,5440716.768,5619043988.86250,0
1655683200000,1127.88,1174.00,1052.05,1127.83,8647003.105,1655769599999,9597579628.31477,6312403,4364178.116,4844599049.42852,0
1655769600000,1127.82,1194.00,1108.63,1125.47,6719191.952,1655855999999,7717129837.30618,5305574,3398323.794,3904130483.15408,0
1655856000000,1125.47,1126.81,1042.00,1049.40,6439701.679,1655942399999,6985067146.03695,5352603,3175765.898,3445729059.33936,0
1655942400000,1049.41,1156.01,1044.16,1143.71,5945329.708,1656028799999,6567067983.10538,4874275,3082272.559,3405221150.30237,0
1656028800000,1143.71,1244.94,1131.36,1224.42,6052742.304,1656115199999,7195488084.82197,5052858,3169218.721,3768338511.06337,0
1656115200000,1224.42,1258.00,1179.03,1241.60,4537650.045,1656201599999,5514062293.63994,4033237,2306985.166,2804521100.46168,0
1656201600000,1241.60,1280.00,1193.54,1197.21,4564404.562,1656287999999,5642425991.65198,3918525,2291631.773,2834459063.06584,0
1656288000000,1197.20,1238.89,1172.14,1191.90,4630510.301,1656374399999,5578212007.99774,3958705,2302243.912,2774653212.53411,0
1656374400000,1191.89,1239.66,1135.65,1143.50,5830850.719,1656460799999,6943637262.86077,4636465,2906077.440,3462737385.57925,0
1656460800000,1143.51,1156.76,1085.60,1099.32,6255310.525,1656547199999,6996782558.42135,4444997,3143527.861,3516835185.89043,0
1656547200000,1099.33,1106.60,995.00,1070.85,8433372.481,1656633599999,8776684715.97994,5239898,4256271.840,4428609787.73980,0
