open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1704067200000,0.0012956,0.0013082,0.0012931,0.0013061,2721093072,1704070799999,3543250.9669699,20821,1378021229,1794514.9233539,0
1704070800000,0.0013060,0.0013242,0.0013017,0.0013152,3027355013,1704074399999,3981679.7011324,23451,1627337898,2141005.9007366,0
1704074400000,0.0013151,0.0013182,0.0013011,0.0013044,2144947932,1704077999999,2812420.1189876,15160,956502110,1254743.1328053,0
1704078000000,0.0013043,0.0013060,0.0012792,0.0012870,3376632098,1704081599999,4359647.0023897,23817,1478665723,1908968.4770692,0
1704081600000,0.0012869,0.0012926,0.0012630,0.0012807,4944686184,1704085199999,6305857.4664709,30666,2322350194,2962762.0722018,0
1704085200000,0.0012807,0.0012898,0.0012766,0.0012813,2252424034,1704088799999,2891048.0357242,16437,1140379633,1463720.9268205,0
1704088800000,0.0012813,0.0012920,0.0012770,0.0012893,1586256216,1704092399999,2037960.7487170,11952,800682469,1028918.8463466,0
1704092400000,0.0012893,0.0013048,0.0012893,0.0013003,2128008380,1704095999999,2759967.3041066,17400,1170721550,1518425.6792306,0
1704096000000,0.0013003,0.0013037,0.0012947,0.0012993,1233639437,1704099599999,1601528.9788194,10463,608657629,790150.6786453,0
1704099600000,0.0012993,0.0013096,0.0012932,0.0013096,1968834390,1704103199999,2564771.1844642,12682,819744670,1067999.9349660,0
1704103200000,0.0013095,0.0013164,0.0013094,0.0013153,1423682417,1704106799999,1870595.9740662,10545,706617763,928436.4729083,0
1704106800000,0.0013154,0.0013195,0.0013140,0.0013180,1523214770,1704110399999,2005585.4224286,13320,868069621,1143098.1072721,0
1704110400000,0.0013181,0.0013277,0.0013160,0.0013204,1924459210,1704113999999,2544642.4555047,13668,944604722,1248943.0540964,0
1704114000000,0.0013204,0.0013327,0.0013176,0.0013296,1875181407,1704117599999,2487178.6955508,13765,997871949,1323598.4095240,0
1704117600000,0.0013295,0.0013307,0.0013160,0.0013188,2806859264,1704121199999,3711299.0009418,19122,1274373902,1685061.2822575,0
1704121200000,0.0013186,0.0013353,0.0013159,0.0013344,2211595627,1704124799999,2934729.8183320,15316,1157156868,1535279.6122903,0
1704124800000,0.0013347,0.0013434,0.0013278,0.0013361,3146926526,1704128399999,4204682.0234992,21792,1479582686,1977498.0679759,0
1704128400000,0.0013361,0.0013413,0.0013344,0.0013398,1375610976,1704131999999,1840966.1042217,12523,706733892,945990.9650146,0
1704132000000,0.0013399,0.0013536,0.0013399,0.0013487,2597043865,1704135599999,3501950.5213970,18974,1202296740,1621350.6035539,0
1704135600000,0.0013486,0.0013621,0.0013467,0.0013605,2241648766,1704139199999,3037261.1360579,17119,1202416997,1628979.1599262,0
1704139200000,0.0013605,0.0014098,0.0013603,0.0013907,10852475354,1704142799999,15098794.4073773,58226,5231509387,7277195.7839759,0
1704142800000,0.0013908,0.0013942,0.0013677,0.0013786,3559261314,1704146399999,4912054.9974173,24598,1509649200,2083498.3683201,0
1704146400000,0.0013786,0.0013950,0.0013780,0.0013869,2940961441,1704149999999,4078111.5280571,22573,1453828666,2016073.9676937,0
1704150000000,0.0013869,0.0014121,0.0013825,0.0014066,3679269742,1704153599999,5149780.3847490,27188,1964346102,2749718.5406872,0
1704153600000,0.0014067,0.0014385,0.0013982,0.0014320,9531382484,1704157199999,13546278.2927550,60282,5168749834,7348899.2553222,0
1704157200000,0.0014320,0.0014451,0.0014177,0.0014266,7071749547,1704160799999,10102977.2379333,46243,3562087460,5090151.7920493,0
1704160800000,0.0014265,0.0014332,0.0014204,0.0014277,2828329560,1704164399999,4036827.7497005,19220,1413294577,2017777.1095351,0
1704164400000,0.0014280,0.0014298,0.0014210,0.0014265,2952989161,1704167999999,4210420.0919313,20045,1540812947,2197146.4464245,0
1704168000000,0.0014265,0.0014274,0.0014116,0.0014162,2580095124,1704171599999,3660579.8949808,18977,1021572019,1449830.2369889,0
1704171600000,0.0014163,0.0014193,0.0013941,0.0014051,3787613304,1704175199999,5330016.0503281,20522,1604898087,2259235.5872728,0
1704175200000,0.0014050,0.0014057,0.0013866,0.0013885,2535872910,1704178799999,3542548.1716806,18007,1086118162,1517501.8509406,0
1704178800000,0.0013885,0.0014005,0.0013885,0.0013965,2398481177,1704182399999,3349402.9701718,17183,1350490931,1886080.1544223,0
1704182400000,0.0013964,0.0014266,0.0013943,0.0014221,3999401663,1704185999999,5654916.0880909,27586,2089160559,2953415.4826562,0
1704186000000,0.0014221,0.0014298,0.0014062,0.0014077,5405667164,1704189599999,7665073.0882404,27673,2420595869,3433386.0871338,0
1704189600000,0.0014078,0.0014118,0.0013987,0.0014108,2890344776,1704193199999,4065145.7582715,23340,1337808519,1882377.5137956,0
1704193200000,0.0014104,0.0014136,0.0013805,0.0013987,4246207825,1704196799999,5931894.0271885,28023,1887330864,2636951.7194020,0
1704196800000,0.0013990,0.0014015,0.0013814,0.0013844,2886136438,1704200399999,4020478.1038820,17304,1589852346,2214020.4139808,0
1704200400000,0.0013842,0.0014067,0.0013808,0.0014048,3024417207,1704203999999,4227589.3925087,18311,1538300167,2149984.8408008,0
1704204000000,0.0014048,0.0014094,0.0013600,0.0013687,7052360794,1704207599999,9716525.4498891,43002,3220202446,4438824.8771500,0
1704207600000,0.0013690,0.0013759,0.0013521,0.0013641,5806191214,1704211199999,7922843.5909024,33218,2734028908,3731817.5481555,0
1704211200000,0.0013643,0.0013772,0.0013543,0.0013754,3027391916,1704214799999,4134563.9608153,22246,1603523197,2191225.1580350,0
1704214800000,0.0013753,0.0013773,0.0013607,0.0013669,2795338942,1704218399999,3831311.1574317,20906,1324501290,1815287.1960265,0
1704218400000,0.0013671,0.0013712,0.0013561,0.0013571,2257987102,1704221999999,3077371.8170944,15457,1042933462,1421907.6747957,0
1704222000000,0.0013570,0.0013637,0.0013450,0.0013584,3507215622,1704225599999,4749555.6457064,24506,1748023154,2368299.3440926,0
1704225600000,0.0013585,0.0013666,0.0013249,0.0013267,6552388558,1704229199999,8799819.5941175,35633,2981430481,4003829.7176850,0
1704229200000,0.0013267,0.0013351,0.0013197,0.0013280,4979602910,1704232799999,6612526.8784418,27561,2608158498,3464262.7720997,0
1704232800000,0.0013281,0.0013399,0.0013250,0.0013281,2083114026,1704236399999,2776498.4890867,16171,1146575372,1528707.0850884,0
