open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1755129600000,4.005100,4.079300,3.992300,4.051900,24214093.0,1755136799999,97669999.8591400,167062,12375612.8,49926100.3173200,0
1755136800000,4.051700,4.182900,4.049300,4.151200,39393522.6,1755143999999,162152501.5954700,231190,20518647.8,84461951.7708200,0
1755144000000,4.151200,4.171200,4.043900,4.055600,29107400.4,1755151199999,119572021.4495500,189825,12864890.6,52888948.3943300,0
1755151200000,4.055500,4.057900,3.985800,4.019300,36684238.9,1755158399999,147405895.4419300,215346,18158902.4,72990796.1851000,0
1755158400000,4.019400,4.020500,3.942300,3.983500,25272665.3,1755165599999,100435928.8178800,188357,12165206.5,48338738.4756600,0
1755165600000,3.983500,3.988100,3.910000,3.945800,20930060.6,1755172799999,82481877.9987600,163293,9294285.2,36641582.9485800,0
1755172800000,3.945800,3.979900,3.670000,3.826100,120539059.0,1755179999999,458554677.7727500,624719,56512652.8,214992884.4487100,0
1755180000000,3.826000,3.870900,3.795600,3.813000,31284585.7,1755187199999,119981527.8546000,254253,14877920.9,57086257.9001200,0
1755187200000,3.812900,3.814200,3.730700,3.775900,28238059.5,1755194399999,106405507.8540600,217456,12867960.2,48490416.4080300,0
1755194400000,3.775800,3.775800,3.710000,3.729200,14086323.9,1755201599999,52767285.4978800,133373,6733630.0,25228217.8772100,0
1755201600000,3.729200,3.739600,3.650000,3.692300,23732376.7,1755208799999,87798545.9836700,178974,10785139.2,39917453.3611900,0
1755208800000,3.692200,3.766100,3.669000,3.753000,13850539.3,1755215999999,51572081.8056800,111406,7218848.7,26885815.7690800,0
