open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1727740800000,0.6113,0.6252,0.6101,0.6228,130591483.4,1727755199999,80793546.06735,131790,63358715.6,39201233.51365,0
1727755200000,0.6228,0.6290,0.6178,0.6281,134308219.2,1727769599999,83704612.33651,147637,69382742.0,43257989.72055,0
1727769600000,0.6281,0.6342,0.6251,0.6285,140441104.2,1727783999999,88436317.22230,128423,67487752.2,42502248.77436,0
1727784000000,0.6286,0.6301,0.5922,0.6115,560852431.3,1727798399999,343922935.41140,434655,250924035.8,153853388.62903,0
1727798400000,0.6114,0.6272,0.5768,0.6102,1059709099.1,1727812799999,643168007.46642,848825,542312300.4,329510953.12200,0
1727812800000,0.6102,0.6226,0.5877,0.5966,377903203.8,1727827199999,227763725.89765,377900,185226172.7,111728280.98961,0
1727827200000,0.5965,0.6065,0.5937,0.6021,127111299.3,1727841599999,76521958.07339,138769,57279947.0,34477977.48586,0
1727841600000,0.6021,0.6049,0.5952,0.6001,126311059.8,1727855999999,75803843.36718,137150,58041933.9,34835342.57610,0
1727856000000,0.6000,0.6031,0.5797,0.5855,214374991.1,1727870399999,126581257.29886,213288,97487247.4,57574111.63256,0
1727870400000,0.5855,0.5929,0.5753,0.5842,368895524.8,1727884799999,215417598.04368,307138,172255575.0,100612672.74075,0
1727884800000,0.5842,0.5896,0.5643,0.5749,300165447.7,1727899199999,172690880.41161,294019,133662759.3,76924742.36183,0
1727899200000,0.5749,0.5779,0.5267,0.5379,814554589.2,1727913599999,447439318.22468,621797,370461749.2,203364367.34097,0
1727913600000,0.5379,0.5441,0.5229,0.5373,380254750.6,1727927999999,202984630.70863,321184,181098102.8,96670333.35093,0
1727928000000,0.5373,0.5416,0.5179,0.5184,308314456.9,1727942399999,163554071.16653,225190,137681152.1,73133395.97288,0
1727942400000,0.5183,0.5254,0.5066,0.5171,473166710.2,1727956799999,244533375.80772,313138,208801860.3,107956903.50879,0
1727956800000,0.5171,0.5277,0.5113,0.5223,351565007.7,1727971199999,182507127.19325,306479,173988683.3,90344026.97354,0
1727971200000,0.5224,0.5280,0.5114,0.5267,209157700.4,1727985599999,108889809.95165,224255,102125866.8,53186648.33723,0
1727985600000,0.5267,0.5271,0.5207,0.5214,89193325.9,1727999999999,46705626.14416,103826,41473024.7,21718842.85988,0
1728000000000,0.5214,0.5273,0.5146,0.5243,156372551.9,1728014399999,81490850.02914,147933,75841691.7,39531157.57540,0
1728014400000,0.5243,0.5285,0.5202,0.5236,111100929.6,1728028799999,58285848.88543,112844,53333202.7,27977909.66212,0
1728028800000,0.5237,0.5275,0.5215,0.5249,104374879.1,1728043199999,54699390.51059,105505,50651885.8,26545227.11027,0
