open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1654041600000,0.085870,0.087070,0.085300,0.086720,131916123,1654045199999,11350875.070840,26787,62824229,5406664.654810,0
1654045200000,0.086710,0.086950,0.086080,0.086650,69333635,1654048799999,5997869.274750,15605,36768720,3181562.287090,0
1654048800000,0.086640,0.086690,0.085710,0.086060,65550093,1654052399999,5642537.484090,14486,30442445,2620925.107730,0
1654052400000,0.086070,0.086120,0.085260,0.085470,79569766,1654055999999,6814851.500360,16855,40914638,3503339.225900,0
1654056000000,0.085480,0.085910,0.085160,0.085820,82522966,1654059599999,7056999.322260,18141,41576124,3555821.939330,0
1654059600000,0.085820,0.085920,0.085380,0.085770,51564323,1654063199999,4416298.294760,13605,27136487,2323949.932290,0
1654063200000,0.085770,0.086000,0.085610,0.085740,38294883,1654066799999,3286825.776450,10925,18706809,1605734.354820,0
1654066800000,0.085750,0.086100,0.085250,0.085380,71426235,1654070399999,6117941.008020,14532,34965180,2996241.759200,0
1654070400000,0.085380,0.085790,0.085260,0.085730,41240088,1654073999999,3529154.033560,13397,21150113,1809958.213720,0
1654074000000,0.085740,0.087550,0.085650,0.087250,145488680,1654077599999,12592269.290560,24383,75778913,6561468.936570,0
1654077600000,0.087240,0.089500,0.086970,0.087720,324524680,1654081199999,28654734.154950,59915,161921213,14305940.274740,0
1654081200000,0.087720,0.087900,0.086300,0.086750,168304729,1654084799999,14652640.469050,35528,73405582,6392343.503070,0
1654084800000,0.086750,0.087400,0.086130,0.086950,141374560,1654088399999,12276290.488770,30681,65268185,5669000.472590,0
1654088400000,0.086950,0.087790,0.086590,0.087040,121660224,1654091999999,10607730.273850,26881,61271314,5344008.975150,0
1654092000000,0.087050,0.087230,0.084390,0.085050,256362556,1654095599999,21941687.402330,45578,113869252,9747699.229650,0
1654095600000,0.085050,0.085310,0.083850,0.084060,290296412,1654099199999,24531663.172900,38240,139260022,11769472.214530,0
1654099200000,0.084060,0.084100,0.082300,0.082970,280534084,1654102799999,23371197.187120,43518,124803838,10403966.718200,0
1654102800000,0.082970,0.083110,0.081890,0.082490,153977694,1654106399999,12695541.440600,27661,73528387,6065542.450880,0
1654106400000,0.082470,0.082590,0.081590,0.081820,140435867,1654109999999,11528627.379050,27808,66043386,5422798.456940,0
1654110000000,0.081820,0.081970,0.081120,0.081790,106421791,1654113599999,8688158.931270,22616,50676251,4137915.380570,0
1654113600000,0.081770,0.081930,0.078650,0.080200,271542624,1654117199999,21743752.426650,48401,131761374,10549413.908440,0
1654117200000,0.080200,0.080680,0.080090,0.080160,51587533,1654120799999,4145928.326830,13000,22154140,1780492.984070,0
1654120800000,0.080160,0.080940,0.079920,0.080900,75953179,1654124399999,6106527.130740,18372,39017306,3137082.720780,0
1654124400000,0.080910,0.081450,0.080750,0.081000,133403653,1654127999999,10822159.130690,23140,63259434,5132187.154920,0
1654128000000,0.081000,0.081100,0.079950,0.080540,126367166,1654131599999,10179160.651930,25151,58211944,4689935.585340,0
1654131600000,0.080550,0.081120,0.080300,0.080720,67390069,1654135199999,5447749.692780,15003,32019461,2589001.114070,0
1654135200000,0.080720,0.081100,0.080520,0.080910,46949026,1654138799999,3794296.069260,12043,22407826,1810811.522780,0
1654138800000,0.080920,0.081120,0.080410,0.080610,57163676,1654142399999,4615133.418250,13736,28377591,2291244.087100,0
1654142400000,0.080630,0.080860,0.080190,0.080680,47959520,1654145999999,3865083.730740,12581,23623651,1904346.585560,0
1654146000000,0.080670,0.081050,0.080260,0.080960,50638301,1654149599999,4086230.686090,13679,25610520,2066374.778910,0
1654149600000,0.080970,0.081330,0.080920,0.081260,35876191,1654153199999,2909785.146710,9584,18302879,1484796.144810,0
1654153200000,0.081240,0.081630,0.081080,0.081300,74179561,1654156799999,6034885.463740,14694,35122626,2857678.478540,0
1654156800000,0.081290,0.081500,0.081040,0.081240,54852766,1654160399999,4459358.816500,13235,26732495,2173390.870030,0
1654160400000,0.081240,0.081510,0.080720,0.081070,53125047,1654163999999,4310674.575390,11535,26441921,2145669.580140,0
1654164000000,0.081070,0.081700,0.080790,0.081340,76034119,1654167599999,6174978.372200,15583,37259402,3026273.642000,0
1654167600000,0.081340,0.082220,0.081190,0.082070,72541954,1654171199999,5924670.308320,16605,36854204,3010170.846720,0
1654171200000,0.082070,0.082160,0.081560,0.081710,69728892,1654174799999,5710048.448580,14925,31518662,2580944.354640,0
1654174800000,0.081720,0.082090,0.080090,0.081090,271418559,1654178399999,21975452.588760,42267,127428162,10314874.372180,0
1654178400000,0.081090,0.081740,0.080890,0.081430,110372949,1654181999999,8972575.515900,21384,53260763,4329585.664840,0
1654182000000,0.081440,0.082280,0.081390,0.081820,81948700,1654185599999,6711159.175780,17534,37889492,3103650.731410,0
1654185600000,0.081850,0.082490,0.081680,0.082280,70635789,1654189199999,5800333.290240,16439,35873583,2945608.390320,0
1654189200000,0.082280,0.082630,0.081780,0.081960,76951696,1654192799999,6320980.645800,14858,32561057,2675272.453560,0
1654192800000,0.081970,0.082400,0.081560,0.081980,54294793,1654196399999,4456356.884240,13514,25294063,2076134.425520,0
1654196400000,0.081980,0.082220,0.081700,0.082120,36913989,1654199999999,3024563.312050,10380,18313773,1500626.181920,0
1654200000000,0.082120,0.082400,0.082030,0.082160,30645016,1654203599999,2519979.104190,8401,15512327,1275650.519480,0
1654203600000,0.082160,0.082600,0.082140,0.082550,18926374,1654207199999,1560113.029700,6096,9420349,776599.419980,0
1654207200000,0.082560,0.083090,0.082410,0.082710,119155971,1654210799999,9862252.043410,21056,58147698,4813386.296930,0
1654210800000,0.082710,0.083030,0.082600,0.082720,59047709,1654214399999,4891955.531850,12565,29921955,2479106.813330,0
1654214400000,0.082740,0.082810,0.082230,0.082400,54142960,1654217999999,4468554.185870,12969,26833813,2215038.439360,0
1654218000000,0.082400,0.082930,0.082280,0.082780,40965288,1654221599999,3383642.098170,10440,19146761,1581475.811620,0
1654221600000,0.082780,0.082870,0.082430,0.082480,34004766,1654225199999,2810017.657080,8539,13664486,1129327.054900,0
1654225200000,0.082480,0.082760,0.082370,0.082710,28672324,1654228799999,2366496.806590,7717,14535317,1199769.190260,0
1654228800000,0.082710,0.082740,0.082130,0.082300,31680992,1654232399999,2611929.816830,9205,12930585,1066079.488150,0
1654232400000,0.082280,0.082780,0.082000,0.082580,59182291,1654235999999,4878948.564970,11721,29477693,2431916.015280,0
1654236000000,0.082590,0.082680,0.082120,0.082200,37375317,1654239599999,3081071.729840,9923,20406395,1682237.349800,0
1654239600000,0.082210,0.082370,0.081800,0.081910,58953153,1654243199999,4838551.649910,13144,24304953,1995104.584480,0
1654243200000,0.081900,0.082190,0.081580,0.081770,56238653,1654246799999,4607291.048200,11298,26123149,2140582.205260,0
1654246800000,0.081770,0.081920,0.080940,0.081280,85546582,1654250399999,6961082.619000,20471,41267865,3358558.659730,0
1654250400000,0.081290,0.081430,0.080050,0.080190,140593519,1654253999999,11342151.715970,27232,67297595,5430818.937410,0
1654254000000,0.080210,0.081110,0.079770,0.080700,137492205,1654257599999,11053471.081490,24566,66523855,5352284.224940,0
1654257600000,0.080690,0.081550,0.079360,0.079430,207782471,1654261199999,16733433.874350,35437,89104435,7179855.882570,0
1654261200000,0.079440,0.080500,0.079310,0.080500,134627063,1654264799999,10765824.438440,26604,68383772,5469041.580860,0
1654264800000,0.080490,0.080640,0.079640,0.080140,86488278,1654268399999,6929223.946400,19978,44888254,3596275.485470,0
1654268400000,0.080130,0.080330,0.079710,0.079980,57869264,1654271999999,4632291.401200,13569,30853351,2470234.833920,0
1654272000000,0.079980,0.080190,0.079560,0.080000,55501663,1654275599999,4434207.899220,12191,26026938,2079437.252480,0
1654275600000,0.080000,0.080320,0.079830,0.080130,49785444,1654279199999,3984842.365160,11521,25778007,2063215.342560,0
1654279200000,0.080120,0.080280,0.079670,0.080280,54384144,1654282799999,4351034.346700,11203,25847194,2069353.034570,0
1654282800000,0.080280,0.080730,0.080040,0.080650,39568260,1654286399999,3182766.621460,9779,19230750,1547062.856660,0
1654286400000,0.080650,0.080880,0.080460,0.080730,31195461,1654289999999,2517247.134370,7615,15156101,1223046.072250,0
1654290000000,0.080730,0.081130,0.080430,0.080910,31176068,1654293599999,2515971.568820,7510,11180391,903146.515640,0
1654293600000,0.080920,0.081150,0.080040,0.080310,56552906,1654297199999,4555759.730200,11868,22096698,1781998.333780,0
1654297200000,0.080310,0.080440,0.080020,0.080260,31485456,1654300799999,2525167.982550,8607,15315172,1228470.022420,0
1654300800000,0.080260,0.080670,0.080100,0.080590,53312829,1654304399999,4288265.890190,10400,27834210,2239232.760590,0
1654304400000,0.080560,0.080780,0.079920,0.080070,66719850,1654307999999,5353123.140180,12603,32036129,2570538.125150,0
1654308000000,0.080080,0.080240,0.079250,0.079700,78672122,1654311599999,6267483.581310,16111,37098648,2956028.974600,0
1654311600000,0.079710,0.079980,0.079570,0.079820,29558905,1654315199999,2359047.267030,7769,12584152,1004385.418980,0
1654315200000,0.079810,0.081020,0.079730,0.080960,53911866,1654318799999,4345795.578650,14305,29079473,2344517.674650,0
1654318800000,0.080960,0.081620,0.080900,0.081590,71742607,1654322399999,5837474.377700,15728,38305451,3117072.617610,0
1654322400000,0.081590,0.082170,0.081520,0.082130,76915163,1654325999999,6293701.024900,17091,40930814,3349930.947670,0
1654326000000,0.082120,0.082300,0.081450,0.081930,101639218,1654329599999,8318695.163130,17937,44430823,3638258.099530,0
1654329600000,0.081900,0.082500,0.081780,0.082020,81146725,1654333199999,6663869.639770,16426,37686291,3093937.000330,0
1654333200000,0.082030,0.082280,0.081500,0.081620,63333782,1654336799999,5186367.068920,13755,29641450,2428196.200200,0
1654336800000,0.081620,0.081980,0.081280,0.081460,42304777,1654340399999,3451053.423460,10853,19326124,1577118.217520,0
1654340400000,0.081450,0.081670,0.081020,0.081220,32297141,1654343999999,2627866.821950,8680,16230853,1320723.147160,0
1654344000000,0.081220,0.081370,0.080540,0.080650,59638808,1654347599999,4822386.791640,14299,27602580,2232239.820420,0
1654347600000,0.080640,0.081250,0.080580,0.081190,40747732,1654351199999,3300615.085970,11254,21167551,1714419.494910,0
1654351200000,0.081200,0.081890,0.080570,0.081480,68079906,1654354799999,5533963.749750,18286,32209020,2618896.275910,0
1654354800000,0.081490,0.081750,0.081340,0.081560,32834775,1654358399999,2676656.502040,9050,15972977,1302274.264670,0
1654358400000,0.081560,0.081600,0.081220,0.081320,21828536,1654361999999,1776787.167160,7405,10485424,853493.414410,0
1654362000000,0.081320,0.081510,0.081030,0.081310,23193872,1654365599999,1884141.667320,7303,13367055,1085757.957770,0
1654365600000,0.081300,0.081700,0.081300,0.081500,27721033,1654369199999,2260375.488880,7738,12872411,1049470.905940,0
1654369200000,0.081510,0.081630,0.081210,0.081400,32992640,1654372799999,2684596.657530,7118,12895340,1049585.419630,0
1654372800000,0.081400,0.081690,0.081280,0.081620,22253615,1654376399999,1814105.874590,6223,11231361,915485.730680,0
1654376400000,0.081620,0.081880,0.081540,0.081820,25575005,1654379999999,2088434.733110,7177,12304201,1004621.390280,0
1654380000000,0.081820,0.082200,0.081460,0.081500,59515782,1654383599999,4873482.942500,13373,30527221,2500043.362170,0
1654383600000,0.081510,0.081860,0.081340,0.081840,32675706,1654387199999,2664197.648460,7893,15666580,1277498.168560,0
1654387200000,0.081820,0.081990,0.081260,0.081320,41130620,1654390799999,3360548.967420,11749,18192489,1486026.518640,0
1654390800000,0.081310,0.081310,0.080730,0.080770,53080995,1654394399999,4298955.865890,12686,27398341,2219160.544590,0
